ID_Pedido,Data_Pedido,Nome_Produto,Categoria,Preco_Unitario,Quantidade,ID_Cliente,Cidade,Estado
2433,2025-10-14 05:00:00,Gloss Crystal,Maquiagem,50.0,9,241,São Paulo,SP
2434,2025-10-14 05:00:00,Esfoliante Premium,Banho,47.69,1,187,Rio de Janeiro,RJ
2435,2025-10-15 09:00:00,Batom Matte,Maquiagem,85.0,6,106,São Luís,MA
2436,2025-10-15 06:00:00,Base Lux,Maquiagem,80.0,3,209,Salvador,BA
2437,2025-10-15 01:00:00,Perfume Bloom,Perfumaria,100.0,6,127,Fortaleza,CE
2438,2025-10-15 18:00:00,Perfume Bloom,Perfumaria,100.0,3,147,Manaus,AM
2439,2025-10-15 23:00:00,Condicionador Luxo,Banho,59.27,6,245,São Paulo,SP
2440,2025-10-16 10:00:00,Gloss Crystal,Maquiagem,50.0,8,104,Fortaleza,CE
2441,2025-10-16 20:00:00,Perfume Bloom,Perfumaria,100.0,2,160,Manaus,AM
2442,2025-10-16 22:00:00,Perfume Elegance,Perfumaria,350.0,1,168,Fortaleza,CE
2443,2025-10-16 20:00:00,Perfume Bloom,Perfumaria,100.0,4,239,São Luís,MA
2444,2025-10-16 23:00:00,Perfume Elegance,Perfumaria,350.0,7,209,São Paulo,SP
2445,2025-10-17 22:00:00,Gloss Crystal,Maquiagem,50.0,4,214,Belo Horizonte,MG
2446,2025-10-17 01:00:00,Condicionador Luxo,Banho,55.86,3,169,Fortaleza,CE
2447,2025-10-17 16:00:00,Batom Matte,Maquiagem,85.0,5,205,Rio de Janeiro,RJ
2448,2025-10-17 00:00:00,Perfume Bloom,Perfumaria,100.0,1,177,São Luís,MA
2449,2025-10-17 10:00:00,Batom Matte,Maquiagem,85.0,9,137,São Paulo,SP
2450,2025-10-18 08:00:00,Batom Matte,Maquiagem,85.0,4,233,Salvador,BA
2451,2025-10-18 22:00:00,Condicionador Luxo,Banho,54.4,5,210,São Paulo,SP
2452,2025-10-18 16:00:00,Perfume Aurora,Perfumaria,150.0,3,169,Belém,PA
2453,2025-10-18 04:00:00,Condicionador Luxo,Banho,54.65,5,153,Fortaleza,CE
2454,2025-10-18 23:00:00,Esfoliante Premium,Banho,45.25,6,113,Curitiba,PR
2455,2025-10-19 05:00:00,Condicionador Luxo,Banho,55.63,2,107,Curitiba,PR
2456,2025-10-19 16:00:00,Perfume Elegance,Perfumaria,350.0,2,192,Rio de Janeiro,RJ
2457,2025-10-19 04:00:00,Batom Matte,Maquiagem,85.0,6,206,Porto Alegre,RS
2458,2025-10-19 19:00:00,Perfume Bloom,Perfumaria,100.0,8,100,Curitiba,PR
2459,2025-10-19 06:00:00,Base Lux,Maquiagem,80.0,1,112,São Luís,MA
2460,2025-10-20 23:00:00,Gloss Crystal,Maquiagem,50.0,5,111,Fortaleza,CE
2461,2025-10-20 22:00:00,Perfume Aurora,Perfumaria,150.0,3,241,Belo Horizonte,MG
2462,2025-10-20 16:00:00,Gloss Crystal,Maquiagem,50.0,6,206,São Paulo,SP
2463,2025-10-20 20:00:00,Condicionador Luxo,Banho,59.12,6,175,Manaus,AM
2464,2025-10-20 13:00:00,Base Lux,Maquiagem,80.0,8,168,Fortaleza,CE
2465,2025-10-21 19:00:00,Batom Matte,Maquiagem,85.0,2,160,Belém,PA
2466,2025-10-21 16:00:00,Perfume Bloom,Perfumaria,100.0,2,101,Manaus,AM
2467,2025-10-21 12:00:00,Perfume Aurora,Perfumaria,150.0,4,216,Porto Alegre,RS
2468,2025-10-21 12:00:00,Base Lux,Maquiagem,80.0,4,190,São Luís,MA
2469,2025-10-21 15:00:00,Gloss Crystal,Maquiagem,50.0,6,198,Curitiba,PR
2470,2025-10-22 09:00:00,Gloss Crystal,Maquiagem,50.0,2,130,Manaus,AM
2471,2025-10-22 18:00:00,Perfume Elegance,Perfumaria,350.0,9,138,Rio de Janeiro,RJ
2472,2025-10-22 10:00:00,Perfume Bloom,Perfumaria,100.0,7,159,São Luís,MA
2473,2025-10-22 20:00:00,Perfume Elegance,Perfumaria,350.0,9,236,Belo Horizonte,MG
2474,2025-10-22 18:00:00,Perfume Bloom,Perfumaria,100.0,4,122,Rio de Janeiro,RJ
2475,2025-10-23 13:00:00,Base Lux,Maquiagem,80.0,5,221,Curitiba,PR
2476,2025-10-23 03:00:00,Gloss Crystal,Maquiagem,50.0,8,206,Rio de Janeiro,RJ
2477,2025-10-23 07:00:00,Perfume Elegance,Perfumaria,350.0,3,247,São Luís,MA
2478,2025-10-23 23:00:00,Base Lux,Maquiagem,80.0,6,155,Belém,PA
2479,2025-10-23 02:00:00,Perfume Aurora,Perfumaria,150.0,4,140,São Luís,MA
2480,2025-10-24 19:00:00,Perfume Bloom,Perfumaria,100.0,4,206,São Paulo,SP
2481,2025-10-24 12:00:00,Gloss Crystal,Maquiagem,50.0,4,223,Porto Alegre,RS
2482,2025-10-24 07:00:00,Perfume Bloom,Perfumaria,100.0,1,134,Manaus,AM
2483,2025-10-24 06:00:00,Condicionador Luxo,Banho,55.52,5,138,Curitiba,PR
2484,2025-10-24 21:00:00,Esfoliante Premium,Banho,46.39,3,180,Porto Alegre,RS
2485,2025-10-25 19:00:00,Condicionador Luxo,Banho,59.95,6,201,São Luís,MA
2486,2025-10-25 13:00:00,Batom Matte,Maquiagem,85.0,2,239,Porto Alegre,RS
2487,2025-10-25 04:00:00,Batom Matte,Maquiagem,85.0,2,170,Fortaleza,CE
2488,2025-10-25 18:00:00,Esfoliante Premium,Banho,49.87,2,248,São Paulo,SP
2489,2025-10-25 12:00:00,Perfume Aurora,Perfumaria,150.0,5,193,Rio de Janeiro,RJ
2490,2025-10-26 13:00:00,Perfume Aurora,Perfumaria,150.0,4,170,Belém,PA
2491,2025-10-26 17:00:00,Base Lux,Maquiagem,80.0,4,210,Salvador,BA
2492,2025-10-26 17:00:00,Perfume Elegance,Perfumaria,350.0,5,162,Curitiba,PR
2493,2025-10-26 19:00:00,Perfume Aurora,Perfumaria,150.0,3,143,Belo Horizonte,MG
2494,2025-10-26 19:00:00,Esfoliante Premium,Banho,47.81,4,200,Belém,PA
2495,2025-10-27 18:00:00,Base Lux,Maquiagem,80.0,9,233,São Paulo,SP
2496,2025-10-27 20:00:00,Condicionador Luxo,Banho,58.6,7,147,Manaus,AM
2497,2025-10-27 07:00:00,Batom Matte,Maquiagem,85.0,2,124,São Paulo,SP
2498,2025-10-27 10:00:00,Condicionador Luxo,Banho,59.07,2,152,São Luís,MA
2499,2025-10-27 18:00:00,Condicionador Luxo,Banho,56.11,5,107,Fortaleza,CE
